provider	dotPath	method	fullUrl	docsUrl
fireworks	inference.v1.accounts.evaluators.validateUpload	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/evaluators/{evaluatorId}:validateUpload	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.list	GET	https://api.fireworks.ai/inference/v1/v1/accounts	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.models	DELETE	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/models/{modelId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.models	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/models/{modelId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.models.create	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/models	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.models.getDownloadEndpoint	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/models/{modelId}:getDownloadEndpoint	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.models.getUploadEndpoint	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/models/{modelId}:getUploadEndpoint	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.models.list	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/models	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.models.prepare	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/models/{modelId}:prepare	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.models.update	PATCH	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/models/{modelId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.models.validateUpload	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/models/{modelId}:validateUpload	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.reinforcementFineTuningJobs	DELETE	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/reinforcementFineTuningJobs/{jobId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.reinforcementFineTuningJobs	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/reinforcementFineTuningJobs/{jobId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.reinforcementFineTuningJobs.create	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/reinforcementFineTuningJobs	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.reinforcementFineTuningJobs.list	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/reinforcementFineTuningJobs	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.reinforcementFineTuningJobs.resume	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/reinforcementFineTuningJobs/{jobId}:resume	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.rlorTrainerJobs	DELETE	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/rlorTrainerJobs/{jobId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.rlorTrainerJobs	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/rlorTrainerJobs/{jobId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.rlorTrainerJobs.create	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/rlorTrainerJobs	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.rlorTrainerJobs.executeTrainStep	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/rlorTrainerJobs/{jobId}:executeTrainStep	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.rlorTrainerJobs.list	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/rlorTrainerJobs	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.rlorTrainerJobs.resume	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/rlorTrainerJobs/{jobId}:resume	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.secrets	DELETE	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/secrets/{secretId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.secrets	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/secrets/{secretId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.secrets.create	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/secrets	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.secrets.list	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/secrets	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.secrets.update	PATCH	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/secrets/{secretId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.supervisedFineTuningJobs	DELETE	https://api.fireworks.ai/inference/v1/v1/accounts/{param}/supervisedFineTuningJobs/{param}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.supervisedFineTuningJobs	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{param}/supervisedFineTuningJobs/{param}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.supervisedFineTuningJobs.create	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/supervisedFineTuningJobs	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.supervisedFineTuningJobs.list	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/supervisedFineTuningJobs	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.supervisedFineTuningJobs.resume	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{param}/supervisedFineTuningJobs/{param}:resume	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.users	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/users/{userId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.users.create	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/users	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.users.list	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/users	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.users.update	PATCH	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/users/{userId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.accounts.users.update	POST	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/users/{userId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.audio.batch	GET	https://api.fireworks.ai/inference/v1/v1/accounts/{accountId}/batch_job/{batchId}	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.audio.batch.transcriptions	POST	https://api.fireworks.ai/inference/v1/audio/transcriptions	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.audio.batch.translations	POST	https://api.fireworks.ai/inference/v1/audio/translations	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.audio.transcriptions	POST	https://api.fireworks.ai/inference/v1/audio/transcriptions	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.audio.translations	POST	https://api.fireworks.ai/inference/v1/audio/translations	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.chat.completions	POST	https://api.fireworks.ai/inference/v1/chat/completions	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.completions	POST	https://api.fireworks.ai/inference/v1/completions	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.embeddings	POST	https://api.fireworks.ai/inference/v1/embeddings	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.messages	POST	https://api.fireworks.ai/inference/v1/messages	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.rerank	POST	https://api.fireworks.ai/inference/v1/rerank	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.workflows.getResult	POST	?	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.workflows.kontext	POST	?	https://docs.fireworks.ai/api-reference
fireworks	inference.v1.workflows.textToImage	POST	?	https://docs.fireworks.ai/api-reference
google	v1.publishers.google.models.countTokens	POST	https://aiplatform.googleapis.com/v1/publishers/google/models/{model}:countTokens	https://docs.cloud.google.com/gemini-enterprise-agent-platform/reference/express-mode/rest/v1/publishers.models/countTokens
google	v1.publishers.google.models.generateContent	POST	https://aiplatform.googleapis.com/v1/publishers/google/models/{model}:generateContent	https://docs.cloud.google.com/vertex-ai/generative-ai/docs/reference/express-mode/rest/v1/publishers.models/generateContent
free-media-upload	catbox.upload	POST	https://catbox.moe/user/api.php	https://catbox.moe/tools.php
free-media-upload	filebin.upload	POST	https://filebin.net/{bin}/{filename}	https://filebin.net/
free-media-upload	gofile.upload	POST	https://upload.gofile.io/uploadfile	https://gofile.io/api
free-media-upload	litterbox.upload	POST	https://litterbox.catbox.moe/resources/internals/api.php	https://litterbox.catbox.moe/
free-media-upload	tempsh.upload	POST	https://temp.sh/upload	https://temp.sh/
free-media-upload	tflink.upload	POST	https://tmpfile.link/api/upload	https://tmpfile.link/
free-media-upload	tmpfiles.api.v1.upload	POST	https://tmpfiles.org/api/v1/upload	https://tmpfiles.org/
free-media-upload	uguu.upload	POST	https://uguu.se/upload	https://uguu.se/
kie	api.fileBase64Upload	POST	https://api.kie.ai/api/file-base64-upload	https://docs.kie.ai/file-upload-api/upload-file-base-64
kie	api.fileStreamUpload	POST	https://api.kie.ai/api/file-stream-upload	https://docs.kie.ai/file-upload-api/upload-file-stream
kie	api.fileUrlUpload	POST	https://api.kie.ai/api/file-url-upload	https://docs.kie.ai/file-upload-api/upload-file-url
kie	api.v1.chat.credit	GET	https://api.kie.ai/api/v1/chat/credit	https://docs.kie.ai/common-api/get-account-credits
kie	api.v1.common.downloadUrl	POST	https://api.kie.ai/api/v1/common/download-url	https://docs.kie.ai/common-api/download-url
kie	api.v1.generate	POST	https://api.kie.ai/api/v1/generate	https://docs.kie.ai/suno-api/generate-music
kie	api.v1.generate.addInstrumental	POST	https://api.kie.ai/api/v1/generate/add-instrumental	https://docs.kie.ai/suno-api/add-instrumental
kie	api.v1.generate.addVocals	POST	https://api.kie.ai/api/v1/generate/add-vocals	https://docs.kie.ai/suno-api/add-vocals
kie	api.v1.generate.extend	POST	https://api.kie.ai/api/v1/generate/extend	
kie	api.v1.generate.mashup	POST	https://api.kie.ai/api/v1/generate/mashup	https://docs.kie.ai/suno-api/generate-mashup
kie	api.v1.generate.recordInfo	GET	https://api.kie.ai/api/v1/generate/record-info?taskId={taskId}	
kie	api.v1.generate.replaceSection	POST	https://api.kie.ai/api/v1/generate/replace-section	https://docs.kie.ai/suno-api/replace-section
kie	api.v1.generate.sounds	POST	https://api.kie.ai/api/v1/generate/sounds	https://docs.kie.ai/suno-api/generate-sounds
kie	api.v1.generate.uploadCover	POST	https://api.kie.ai/api/v1/generate/upload-cover	
kie	api.v1.generate.uploadExtend	POST	https://api.kie.ai/api/v1/generate/upload-extend	
kie	api.v1.jobs.createTask	POST	https://api.kie.ai/api/v1/jobs/createTask	https://docs.kie.ai/market/quickstart
kie	api.v1.jobs.recordInfo	GET	https://api.kie.ai/api/v1/jobs/recordInfo?taskId={taskId}	https://docs.kie.ai/market/common/get-task-detail
kie	api.v1.lyrics	POST	https://api.kie.ai/api/v1/lyrics	
kie	api.v1.midi.generate	POST	https://api.kie.ai/api/v1/midi/generate	
kie	api.v1.mp4.generate	POST	https://api.kie.ai/api/v1/mp4/generate	
kie	api.v1.omni.audio.create	POST	https://api.kie.ai/api/v1/omni/audio/create	https://docs.kie.ai/market/gemini-omni-audio
kie	api.v1.style.generate	POST	https://api.kie.ai/api/v1/style/generate	
kie	api.v1.veo.extend	POST	https://api.kie.ai/api/v1/veo/extend	https://docs.kie.ai/veo3-api/extend-video
kie	api.v1.veo.generate	POST	https://api.kie.ai/api/v1/veo/generate	https://docs.kie.ai/veo3-api/generate-veo-3-video
kie	api.v1.vocalRemoval.generate	POST	https://api.kie.ai/api/v1/vocal-removal/generate	
kie	api.v1.wav.generate	POST	https://api.kie.ai/api/v1/wav/generate	
kie	claude.v1.messages	POST	https://api.kie.ai/claude/v1/messages	https://docs.kie.ai/market/claude/claude-sonnet-4-6
kimicoding	coding.v1.countTokens	POST	https://api.kimi.com/coding/v1/tokens/count	https://platform.moonshot.ai/docs
kimicoding	coding.v1.embeddings	POST	https://api.kimi.com/coding/v1/embeddings	https://platform.moonshot.ai/docs
kimicoding	coding.v1.messages	POST	https://api.kimi.com/coding/v1/messages	https://platform.moonshot.ai/docs
kimicoding	coding.v1.models	GET	https://api.kimi.com/coding/v1/models	https://platform.moonshot.ai/docs
meta	v25.container	GET	https://graph.instagram.com/v25.0/{containerId}{query}	https://developers.facebook.com/docs/instagram-platform/reference/ig-container/
meta	v25.media	POST	https://graph.instagram.com/v25.0/{igUserId}/media	https://developers.facebook.com/docs/instagram-platform/instagram-graph-api/reference/ig-user/media/
meta	v25.mediaPublish	POST	https://graph.instagram.com/v25.0/{igUserId}/media_publish	https://developers.facebook.com/docs/instagram-platform/instagram-graph-api/reference/ig-user/media_publish/
openai	v1.audio.speech	POST	https://api.openai.com/v1/audio/speech	https://platform.openai.com/docs/api-reference
openai	v1.audio.transcriptions	POST	https://api.openai.com/v1/audio/transcriptions	https://platform.openai.com/docs/api-reference
openai	v1.audio.translations	POST	https://api.openai.com/v1/audio/translations	https://platform.openai.com/docs/api-reference
openai	v1.batches	GET	https://api.openai.com/v1/batches/{idOrOpts}	https://platform.openai.com/docs/api-reference
openai	v1.batches	POST	https://api.openai.com/v1/batches	https://platform.openai.com/docs/api-reference
openai	v1.batches.cancel	POST	https://api.openai.com/v1/batches/{id}/cancel	https://platform.openai.com/docs/api-reference
openai	v1.chat.completions	DELETE	https://api.openai.com/v1/chat/completions/{id}	https://platform.openai.com/docs/api-reference
openai	v1.chat.completions	GET	https://api.openai.com/v1/chat/completions/{idOrOpts}	https://platform.openai.com/docs/api-reference
openai	v1.chat.completions	POST	https://api.openai.com/v1/chat/completions/{id}	https://platform.openai.com/docs/api-reference
openai	v1.chat.completions.messages	GET	https://api.openai.com/v1/chat/completions/{id}/messages	https://platform.openai.com/docs/api-reference
openai	v1.embeddings	POST	https://api.openai.com/v1/embeddings	https://platform.openai.com/docs/api-reference
openai	v1.files	DELETE	https://api.openai.com/v1/files/{id}	https://platform.openai.com/docs/api-reference
openai	v1.files	GET	https://api.openai.com/v1/files/{idOrOpts}	https://platform.openai.com/docs/api-reference
openai	v1.files	POST	https://api.openai.com/v1/files	https://platform.openai.com/docs/api-reference
openai	v1.files.content	GET	https://api.openai.com/v1/files/{id}/content	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.checkpoints.permissions	DELETE	https://api.openai.com/v1/fine_tuning/checkpoints/{checkpoint}/permissions/{permissionId}	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.checkpoints.permissions	GET	https://api.openai.com/v1/fine_tuning/checkpoints/{checkpoint}/permissions	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.checkpoints.permissions	POST	https://api.openai.com/v1/fine_tuning/checkpoints/{checkpoint}/permissions	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.jobs	GET	https://api.openai.com/v1/fine_tuning/jobs/{idOrOpts}	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.jobs	POST	https://api.openai.com/v1/fine_tuning/jobs	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.jobs.cancel	POST	https://api.openai.com/v1/fine_tuning/jobs/{id}/cancel	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.jobs.checkpoints	GET	https://api.openai.com/v1/fine_tuning/jobs/{id}/checkpoints	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.jobs.events	GET	https://api.openai.com/v1/fine_tuning/jobs/{id}/events	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.jobs.pause	POST	https://api.openai.com/v1/fine_tuning/jobs/{id}/pause	https://platform.openai.com/docs/api-reference
openai	v1.fineTuning.jobs.resume	POST	https://api.openai.com/v1/fine_tuning/jobs/{id}/resume	https://platform.openai.com/docs/api-reference
openai	v1.images.edits	POST	https://api.openai.com/v1/images/edits	https://platform.openai.com/docs/api-reference
openai	v1.images.generations	POST	https://api.openai.com/v1/images/generations	https://platform.openai.com/docs/api-reference
openai	v1.images.variations	POST	https://api.openai.com/v1/images/variations	https://platform.openai.com/docs/api-reference
openai	v1.models	DELETE	https://api.openai.com/v1/models/{id}	https://platform.openai.com/docs/api-reference
openai	v1.models	GET	https://api.openai.com/v1/models/{id}	https://platform.openai.com/docs/api-reference
openai	v1.moderations	POST	https://api.openai.com/v1/moderations	https://platform.openai.com/docs/api-reference
openai	v1.organization.costs	GET	https://api.openai.com/v1/organization/costs	https://platform.openai.com/docs/api-reference/usage
openai	v1.organization.projects	GET	https://api.openai.com/v1/organization/projects/{idOrOpts}	https://platform.openai.com/docs/api-reference/projects
openai	v1.organization.projects.rateLimits	GET	https://api.openai.com/v1/organization/projects/{projectId}/rate_limits	https://platform.openai.com/docs/api-reference/project-rate-limits
openai	v1.organization.usage.audioSpeeches	GET	https://api.openai.com/v1/organization/usage/audio_speeches	https://platform.openai.com/docs/api-reference/usage
openai	v1.organization.usage.audioTranscriptions	GET	https://api.openai.com/v1/organization/usage/audio_transcriptions	https://platform.openai.com/docs/api-reference/usage
openai	v1.organization.usage.codeInterpreterSessions	GET	https://api.openai.com/v1/organization/usage/code_interpreter_sessions	https://platform.openai.com/docs/api-reference/usage
openai	v1.organization.usage.completions	GET	https://api.openai.com/v1/organization/usage/completions	https://platform.openai.com/docs/api-reference/usage
openai	v1.organization.usage.embeddings	GET	https://api.openai.com/v1/organization/usage/embeddings	https://platform.openai.com/docs/api-reference/usage
openai	v1.organization.usage.images	GET	https://api.openai.com/v1/organization/usage/images	https://platform.openai.com/docs/api-reference/usage
openai	v1.organization.usage.moderations	GET	https://api.openai.com/v1/organization/usage/moderations	https://platform.openai.com/docs/api-reference/usage
openai	v1.organization.usage.vectorStores	GET	https://api.openai.com/v1/organization/usage/vector_stores	https://platform.openai.com/docs/api-reference/usage
openai	v1.responses	DELETE	https://api.openai.com/v1/responses/{id}	https://platform.openai.com/docs/api-reference
openai	v1.responses	GET	https://api.openai.com/v1/responses/{id}	https://platform.openai.com/docs/api-reference
openai	v1.responses	POST	https://api.openai.com/v1/responses	https://platform.openai.com/docs/api-reference
openai	v1.responses.cancel	POST	https://api.openai.com/v1/responses/{id}/cancel	https://platform.openai.com/docs/api-reference
openai	v1.responses.compact	POST	https://api.openai.com/v1/responses/compact	https://platform.openai.com/docs/api-reference
openai	v1.responses.inputItems	GET	https://api.openai.com/v1/responses/{id}/input_items	https://platform.openai.com/docs/api-reference
openai	v1.responses.inputTokens	POST	https://api.openai.com/v1/responses/input_tokens	https://platform.openai.com/docs/api-reference
polymarket	clob.batchPricesHistory	POST	https://clob.polymarket.com/batch-prices-history	https://docs.polymarket.com/api-reference/clob/get-batch-prices-history
polymarket	clob.auth.apiKey	DELETE	https://clob.polymarket.com/auth/api-key	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.auth.apiKey	POST	https://clob.polymarket.com/auth/api-key	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.auth.apiKeys	GET	https://clob.polymarket.com/auth/api-keys	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.auth.banStatus.closedOnly	GET	https://clob.polymarket.com/auth/ban-status/closed-only	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.auth.deriveApiKey	GET	https://clob.polymarket.com/auth/derive-api-key	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.balanceAllowance	GET	https://clob.polymarket.com/balance-allowance{query}	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.balanceAllowance	PUT	https://clob.polymarket.com/balance-allowance{query}	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.balanceAllowance.update	GET	https://clob.polymarket.com/balance-allowance/update{query}	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.book	GET	https://clob.polymarket.com/book{query}	https://docs.polymarket.com/api-reference/clob/get-order-book
polymarket	clob.books	POST	https://clob.polymarket.com/books	https://docs.polymarket.com/api-reference/clob/get-order-books
polymarket	clob.cancelAll	DELETE	https://clob.polymarket.com/cancel-all	https://docs.polymarket.com/api-reference/trade/cancel-all-orders
polymarket	clob.cancelMarketOrders	DELETE	https://clob.polymarket.com/cancel-market-orders	https://docs.polymarket.com/api-reference/trade/cancel-orders-for-a-market
polymarket	clob.clobMarkets	GET	https://clob.polymarket.com/clob-markets/{conditionId}	https://docs.polymarket.com/api-reference/clob/get-clob-market-info
polymarket	clob.data.order	GET	https://clob.polymarket.com/data/order/{orderID}	https://docs.polymarket.com/api-reference/trade/get-single-order-by-id
polymarket	clob.data.orders	GET	https://clob.polymarket.com/data/orders{query}	https://docs.polymarket.com/api-reference/trade/get-user-orders
polymarket	clob.data.trades	GET	https://clob.polymarket.com/data/trades{query}	https://docs.polymarket.com/api-reference/trade/get-trades
polymarket	clob.feeRate	GET	https://clob.polymarket.com/fee-rate/{tokenId}	https://docs.polymarket.com/api-reference/clob/get-fee-rate
polymarket	clob.heartbeats	POST	https://clob.polymarket.com/heartbeats	https://docs.polymarket.com/api-reference/trade/send-heartbeat
polymarket	clob.lastTradePrice	GET	https://clob.polymarket.com/last-trade-price{query}	https://docs.polymarket.com/api-reference/clob/get-last-trade-price
polymarket	clob.lastTradesPrices	POST	https://clob.polymarket.com/last-trades-prices	https://docs.polymarket.com/api-reference/clob/get-last-trades-prices
polymarket	clob.markets	GET	https://clob.polymarket.com/markets/{paramsOrConditionIdOrSignal}	https://docs.polymarket.com/api-reference/clob/get-markets
polymarket	clob.marketsByToken	GET	https://clob.polymarket.com/markets-by-token/{tokenId}	https://docs.polymarket.com/api-reference/clob/get-market-by-token
polymarket	clob.midpoint	GET	https://clob.polymarket.com/midpoint{query}	https://docs.polymarket.com/api-reference/clob/get-midpoint
polymarket	clob.midpoints	POST	https://clob.polymarket.com/midpoints	https://docs.polymarket.com/api-reference/clob/get-midpoints
polymarket	clob.notifications	DELETE	https://clob.polymarket.com/notifications{query}	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.notifications	GET	https://clob.polymarket.com/notifications{query}	https://docs.polymarket.com/api-reference/authentication
polymarket	clob.order	DELETE	https://clob.polymarket.com/order	https://docs.polymarket.com/api-reference/trade/cancel-single-order
polymarket	clob.order	POST	https://clob.polymarket.com/order	https://docs.polymarket.com/api-reference/trade/post-a-new-order
polymarket	clob.placeOrder	POST	https://clob.polymarket.com/order	https://docs.polymarket.com/api-reference/trade/post-a-new-order
polymarket	clob.orderScoring	GET	https://clob.polymarket.com/order-scoring{query}	https://docs.polymarket.com/api-reference/trade/get-order-scoring-status
polymarket	clob.orders	DELETE	https://clob.polymarket.com/orders	https://docs.polymarket.com/api-reference/trade/cancel-multiple-orders
polymarket	clob.orders	POST	https://clob.polymarket.com/orders	https://docs.polymarket.com/api-reference/trade/post-multiple-orders
polymarket	clob.ordersScoring	GET	https://clob.polymarket.com/orders-scoring{query}	https://docs.polymarket.com/api-reference/trade/get-order-scoring-status
polymarket	clob.ordersScoring	POST	https://clob.polymarket.com/orders-scoring	https://docs.polymarket.com/api-reference/trade/get-order-scoring-status
polymarket	clob.price	GET	https://clob.polymarket.com/price{query}	https://docs.polymarket.com/api-reference/clob/get-market-price
polymarket	clob.prices	POST	https://clob.polymarket.com/prices	https://docs.polymarket.com/api-reference/clob/get-market-prices
polymarket	clob.pricesHistory	GET	https://clob.polymarket.com/prices-history{query}	https://docs.polymarket.com/api-reference/clob/get-prices-history
polymarket	clob.samplingMarkets	GET	https://clob.polymarket.com/sampling-markets{query}	https://docs.polymarket.com/api-reference/clob/get-sampling-markets
polymarket	clob.samplingSimplifiedMarkets	GET	https://clob.polymarket.com/sampling-simplified-markets{query}	https://docs.polymarket.com/api-reference/clob/get-sampling-simplified-markets
polymarket	clob.simplifiedMarkets	GET	https://clob.polymarket.com/simplified-markets{query}	https://docs.polymarket.com/api-reference/clob/get-simplified-markets
polymarket	clob.spread	GET	https://clob.polymarket.com/spread{query}	https://docs.polymarket.com/api-reference/clob/get-spread
polymarket	clob.spreads	POST	https://clob.polymarket.com/spreads	https://docs.polymarket.com/api-reference/clob/get-spreads
polymarket	clob.tickSize	GET	https://clob.polymarket.com/tick-size/{tokenId}	https://docs.polymarket.com/api-reference/clob/get-tick-size
polymarket	clob.time	GET	https://clob.polymarket.com/time	https://docs.polymarket.com/api-reference/clob/get-server-time
polymarket	clob.v1.heartbeats	POST	https://clob.polymarket.com/v1/heartbeats	https://docs.polymarket.com/api-reference/trade/send-heartbeat
polymarket	data.activity	GET	https://data-api.polymarket.com/activity{query}	https://docs.polymarket.com/api-reference/data/get-activity
polymarket	data.holders	GET	https://data-api.polymarket.com/holders{query}	https://docs.polymarket.com/api-reference/data/get-holders
polymarket	data.liveVolume	GET	https://data-api.polymarket.com/live-volume{query}	https://docs.polymarket.com/api-reference/data/get-live-volume
polymarket	data.oi	GET	https://data-api.polymarket.com/oi{query}	https://docs.polymarket.com/api-reference/data/get-open-interest
polymarket	data.positions	GET	https://data-api.polymarket.com/positions{query}	https://docs.polymarket.com/api-reference/data/get-positions
polymarket	data.trades	GET	https://data-api.polymarket.com/trades{query}	https://docs.polymarket.com/api-reference/data/get-trades
polymarket	data.value	GET	https://data-api.polymarket.com/value{query}	https://docs.polymarket.com/api-reference/data/get-positions-value
polymarket	gamma.comments	GET	https://gamma-api.polymarket.com/comments/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/gamma/get-comments
polymarket	gamma.comments.byUser	GET	https://gamma-api.polymarket.com/comments/user_address/{address}{query}	https://docs.polymarket.com/api-reference/gamma/get-comments-by-user
polymarket	gamma.events	GET	https://gamma-api.polymarket.com/events/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/gamma/get-events
polymarket	gamma.events.keyset	GET	https://gamma-api.polymarket.com/events/keyset{query}	https://docs.polymarket.com/api-reference/gamma/get-events-keyset
polymarket	gamma.events.slug	GET	https://gamma-api.polymarket.com/events/slug/{slug}	https://docs.polymarket.com/api-reference/gamma/get-event-by-slug
polymarket	gamma.events.tags	GET	https://gamma-api.polymarket.com/events/{id}/tags	https://docs.polymarket.com/api-reference/gamma/get-event-tags
polymarket	gamma.markets	GET	https://gamma-api.polymarket.com/markets/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/gamma/get-markets
polymarket	gamma.markets.keyset	GET	https://gamma-api.polymarket.com/markets/keyset{query}	https://docs.polymarket.com/api-reference/gamma/get-markets-keyset
polymarket	gamma.markets.slug	GET	https://gamma-api.polymarket.com/markets/slug/{slug}	https://docs.polymarket.com/api-reference/gamma/get-market-by-slug
polymarket	gamma.markets.tags	GET	https://gamma-api.polymarket.com/markets/{id}/tags	https://docs.polymarket.com/api-reference/gamma/get-market-tags
polymarket	gamma.search	GET	https://gamma-api.polymarket.com/public-search{query}	https://docs.polymarket.com/api-reference/gamma/search
polymarket	gamma.series	GET	https://gamma-api.polymarket.com/series/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/gamma/get-series
polymarket	gamma.sports	GET	https://gamma-api.polymarket.com/sports	https://docs.polymarket.com/api-reference/gamma/get-sports
polymarket	gamma.sports.marketTypes	GET	https://gamma-api.polymarket.com/sports/market-types	https://docs.polymarket.com/api-reference/gamma/get-sports-market-types
polymarket	gamma.tags	GET	https://gamma-api.polymarket.com/tags/{paramsOrIdOrSignal}	https://docs.polymarket.com/api-reference/gamma/get-tags
polymarket	gamma.tags.relatedTags	GET	https://gamma-api.polymarket.com/tags/{id}/related-tags	https://docs.polymarket.com/api-reference/gamma/get-related-tags-by-id
